,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
523,79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,Don't Go Breaking My Heart,Backstreet Boys,2018-05-17,215724,55,0.643,0.0218,0.703,0.0,0.0964,-5.573,0.0913,95.041,4
524,17hwE8YhbTWRlNNVTd01Sg,Home for Christmas,All I Want for Christmas Is You: Holiday Songs,Various Artists,2023-05-16,269426,0,0.6,0.425,0.684,0.0,0.124,-6.775,0.0376,80.904,4
525,0B7Hp8MXbiK8HoXqqYqTkW,"Space Cowboy (Yippie-Yi-Yay) (feat. Lisa ""Left Eye"" Lopes)",No Strings Attached,*NSYNC,2000-03-21,262000,43,0.707,0.0121,0.979,0.00137,0.716,-3.207,0.0718,113.963,4
526,2OQ07YUf1w9eJkNSck9pPK,All I Want Is You (This Christmas),All I Want for Christmas Is You: Holiday Songs,Various Artists,2023-05-16,223440,0,0.589,0.145,0.823,0.000226,0.381,-5.847,0.0257,95.018,4
527,2RjcRLdU2IQRJabWbGiUHP,Under My Tree,All I Want for Christmas Is You: Holiday Songs,Various Artists,2023-05-16,272600,0,0.531,0.00854,0.568,0.0,0.194,-5.009,0.026,154.0,3
528,1nRwyxNsqCLeA17qR8Nfxx,Quit Playing Games (With My Heart),Backstreet Boys,Backstreet Boys,1996,233533,60,0.8,0.0615,0.875,2.79e-06,0.13,-4.952,0.0338,100.033,4
529,1pnwQ6rL7LEcTzrKwVC3SC,All I Want Is You (This Christmas),Holiday Hits 2023,Various Artists,2023-05-16,223440,0,0.589,0.145,0.823,0.000226,0.381,-5.847,0.0257,95.018,4
530,6sbXGUn9V9ZaLwLdOfpKRE,Larger Than Life,Millennium,Backstreet Boys,1999-05-18,232826,71,0.661,0.11,0.973,1.74e-05,0.617,-2.994,0.037,108.037,4
531,6cyt7P16ikVXyzHa6RpCFp,I Believe in You,My Name Is Joe,Joe,2000-04-18,297000,52,0.484,0.176,0.525,0.0,0.36,-5.99,0.0415,59.957,4
532,5AmRtvaQgLmZ7CxOxABq4Y,I Want You Back - Radio Edit,Greatest Hits,*NSYNC,2005-10-25,199786,44,0.753,0.0743,0.946,0.000369,0.401,-2.149,0.0402,112.041,4
533,6aw26tMh7aY9S7rqQDDaIQ,Thinking Of You (I Drive Myself Crazy) - Remix,'N Sync UK Version,*NSYNC,1997,240733,54,0.562,0.0433,0.718,0.0,0.174,-6.551,0.0269,86.964,4
534,1JbzBbwkf93dii20EC3EiZ,This I Promise You - Radio Edit,Greatest Hits,*NSYNC,2005-10-25,266293,32,0.548,0.298,0.563,0.0,0.122,-7.019,0.0317,165.997,4
535,6FkYtpCQAmePgkxX0Wiior,*Nsync Medley,I (Heart) Boy Bands,Anthem Lights,2017-01-06,164021,22,0.39,0.689,0.344,0.0,0.161,-6.55,0.028,169.95,4
536,612bpswbcCmHEudXJ9EHOK,Crazy For You,'N Sync,*NSYNC,1997-05-26,221666,38,0.733,0.00184,0.876,2.06e-05,0.321,-5.755,0.0326,115.901,4
537,3V426CvyDPQwzPoxSUtQwT,Nsync,Nsync,Donny Apollo,2023-05-19,146135,13,0.59,0.00251,0.685,0.000188,0.371,-10.932,0.371,199.925,4
538,0trdtLRyKAX2ZDKaI5wMz0,It's Gonna Be Me,Greatest Hits,*NSYNC,2005-10-25,191280,33,0.646,0.0502,0.87,0.0,0.0485,-4.702,0.0794,165.102,4
539,3QTvZfEki14VHOggdpV9oh,N'SYNC,N'SYNC,LAZR,2023-03-17,171620,23,0.726,0.228,0.704,1.38e-05,0.102,-8.32,0.286,178.962,4
540,6wOlzyu9hqu4Tjk0kPNv6e,No Strings Attached,No Strings Attached,*NSYNC,2000-03-21,228906,47,0.666,0.000691,0.966,0.0,0.36,-4.454,0.0581,111.044,4
541,4R3BvvUm5fe8SCPs6287dY,God Must Have Spent a Little More Time on You (feat. *NSYNC),The Essential *NSYNC,*NSYNC,2014-07-29,278440,40,0.608,0.114,0.507,0.0,0.103,-8.294,0.0243,84.924,4
542,0M3ZIWNcizkhYFvn6RuCEz,Music of My Heart (feat. *NSYNC),Greatest Hits,*NSYNC,2005-10-25,271160,40,0.375,0.4,0.556,0.0,0.0956,-7.196,0.041,111.827,4
543,5wgF64LHMpp8RR5VJxLCwI,NSYNC,"Raw & Uncut: 4 The Fans, Vol. 2",CashOutJony,2021-06-10,124081,2,0.621,0.37,0.297,0.153,0.355,-16.963,0.0711,80.01,4
544,3klXvemM9K99S24T5fu0EI,Nsync,Loverz & Friendz,Ace Ducati,2023-05-26,227321,0,0.643,0.0121,0.409,0.0,0.057,-11.561,0.0864,74.978,4
545,7u39f0JnXiSxXQfeI6TRpa,NSYNC,NSYNC,Cosa Ky,2022-02-17,213472,1,0.615,0.0201,0.452,0.0,0.071,-11.825,0.07,73.016,4
546,1CupVjLu66nRp8yuT5oOSg,"Merry Christmas, Happy Holidays",Holiday Hits 2023,Various Artists,2023-05-16,252844,0,0.647,0.0751,0.86,0.0,0.888,-8.199,0.0419,105.016,4
547,0QNzPzHUC98fxGHkJbDzXu,NSYNC,Life is a stage,Ego Death,2022-04-12,158119,0,0.81,0.176,0.495,0.00158,0.125,-8.21,0.13,82.029,4
548,0fqTokCl0RMBAcIHdMVZOO,"Merry Christmas, Happy Holidays",Top Christmas Songs,Various Artists,2023-05-16,252844,1,0.647,0.0751,0.86,0.0,0.888,-8.199,0.0419,105.016,4
549,6LgK1ME7BjTrpHQz93zNcL,NSYNC,NSYNC,DMonkz,2023-03-09,113706,0,0.647,0.29,0.798,0.00588,0.38,-11.025,0.163,75.974,4
550,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016-05-27,214480,78,0.803,0.103,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4
551,1COvXs6jaykXC73h9OSBVM,BO$$,Reflection (Deluxe),Fifth Harmony,2015-01-30,171413,63,0.813,0.00621,0.872,0.0,0.0498,-5.224,0.107,103.016,4
552,2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,7/27 (Deluxe),Fifth Harmony,2016-05-27,204013,75,0.596,0.0358,0.851,3.19e-05,0.365,-4.245,0.121,202.049,4
553,7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),7/27 (Deluxe),Fifth Harmony,2016-05-27,210573,63,0.689,0.023,0.791,0.0,0.0526,-5.194,0.053,95.04,4
554,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Reflection (Deluxe),Fifth Harmony,2015-01-30,224573,75,0.884,0.063,0.765,7.04e-06,0.118,-3.865,0.0882,99.987,4
555,4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,Reflection (Deluxe),Fifth Harmony,2015-01-30,230906,63,0.671,0.0057,0.777,0.0011,0.0783,-4.322,0.046,99.98,4
556,0hO71r8vbnrXSaXVrR9ptF,I'm In Love With a Monster,I'm In Love With a Monster,Fifth Harmony,2015-08-14,211932,67,0.666,0.0597,0.812,0.0,0.0603,-4.07,0.0647,145.059,4
557,2w2fZK4isc4GJ6NSVHcqjy,Worth It (feat. Kid Ink),Mother's Day Songs,Various Artists,2018-03-02,224573,19,0.885,0.0624,0.767,5.79e-06,0.118,-3.866,0.0868,99.983,4
558,0gL0Xf8CN95HmgfEYYLRZV,Miss Movin' On,Miss Movin' On,Fifth Harmony,2013-07-16,193733,61,0.466,0.0332,0.842,9.12e-06,0.349,-2.937,0.0513,75.0,4
559,0XQHz5C8PknyrEhyrKxVKa,Down (feat. Gucci Mane),Fifth Harmony,Fifth Harmony,2017-10-29,165200,58,0.53,0.0162,0.512,7.04e-05,0.128,-7.094,0.133,196.121,4
560,02y4CADbBLKy1dpFsSeay5,Reflection,Reflection (Deluxe),Fifth Harmony,2015-01-30,188560,53,0.722,0.5,0.614,0.0,0.0422,-4.519,0.191,150.288,4
561,7IJysO44JDSI5DDdgl7440,Worth It,NOW That's What I Call A Workout 2017,Various Artists,2016-12-16,222026,14,0.868,0.0537,0.714,2.11e-06,0.0947,-6.038,0.261,99.988,4
562,0ABEVL7pgQLokhBcNJmozw,Worth It,Worth It,Fifth Harmony,2015,185256,67,0.858,0.0478,0.78,5.72e-05,0.133,-3.739,0.0738,99.984,4
563,3YB3dT8zhaBxDTXlggRqh6,Angel,Fifth Harmony,Fifth Harmony,2017-10-29,189440,51,0.738,0.00339,0.525,0.0,0.351,-6.298,0.0371,124.008,4
564,7mS8RbJji2UZAaguRGsOCH,Me Against the Music (feat. Madonna) - LP Version / Video Mix,In The Zone,Britney Spears,2003-11-13,223773,61,0.804,0.32,0.836,0.0,0.213,-6.635,0.089,120.046,4
565,5g6FCPU1r3C88vUsFtat16,Don't Say You Love Me,Fifth Harmony,Fifth Harmony,2017-10-29,193066,56,0.585,0.497,0.633,0.0,0.145,-4.944,0.1,101.707,4
566,3lao2enU6pehXrEsAR8Fdr,Like Mariah (feat. Tyga),Reflection (Deluxe),Fifth Harmony,2015-01-30,208186,48,0.735,0.112,0.77,0.0,0.129,-4.851,0.143,97.981,4
567,348qSa1KejmhpWgCpsfSxb,Miss Movin' On,Better Together,Fifth Harmony,2013-10-18,194253,46,0.464,0.0297,0.845,6.4e-06,0.302,-2.927,0.0508,75.029,4
568,09S64DUkxIX9EwIaULu6yN,Sin Contrato (feat. Fifth Harmony),Sin Contrato (feat. Fifth Harmony),Maluma,2015-11-20,181269,58,0.782,0.144,0.791,0.0,0.169,-6.038,0.102,96.022,4
569,1PR5pyPiOEEQ02oJYq402x,Mirrors,"Cover Sessions, Vol. 3",Boyce Avenue,2015-04-28,292566,56,0.545,0.496,0.658,0.0,0.105,-7.174,0.0474,76.971,4
570,1zjcIIrm2fbVFmG3dsj03e,He Like That,Fifth Harmony,Fifth Harmony,2017-10-29,217106,52,0.592,0.362,0.681,0.0,0.142,-5.597,0.141,147.016,4
571,2XoD9EdJar2X5UNR8bcOol,Fifth Harmony - 432hz Remastered,Landscapes (432hz Remastered Collection),Acoustic Spark,2020-06-12,192619,22,0.473,0.921,0.127,0.677,0.0769,-15.194,0.0371,122.734,5
572,4AyleMuo6xd4bLkyxY9S3I,Brave Honest Beautiful (feat. Meghan Trainor),Reflection (Deluxe),Fifth Harmony,2015-01-30,208293,52,0.511,0.147,0.872,0.0,0.357,-3.588,0.145,99.314,4
573,2LNDflccYzJaardeFvyntT,Scared of Happy,7/27 (Deluxe),Fifth Harmony,2016-05-27,203533,43,0.714,0.177,0.837,2.09e-05,0.114,-3.252,0.0398,112.009,4
574,0hYOTzS9NM4V5Di2wX4smK,Fifth Harmony - 432hz Remastered,The Secret of Gaia (Rebalance Your Life with Universal Energy),Various Artists,2021-03-23,192619,23,0.473,0.921,0.127,0.677,0.0769,-15.194,0.0371,122.734,5
575,0UnhE0UhBTBwtnzEXzP0it,Write On Me,7/27 (Deluxe),Fifth Harmony,2016-05-27,219560,52,0.441,0.359,0.692,1.94e-06,0.161,-5.427,0.128,189.879,4
576,6SghBI1kud4USU9UAJkWR9,Who Are You,Better Together,Fifth Harmony,2013-10-18,236613,45,0.63,0.886,0.295,0.0,0.131,-7.26,0.029,123.152,4
577,4ay1nveMI5wWNTZPfdvy1w,We Know,Reflection (Deluxe),Fifth Harmony,2015-01-30,177173,41,0.425,0.586,0.336,0.0,0.0729,-7.606,0.0542,83.926,4
578,06qKsOkkOeZzGyciSEuyJb,The Life,7/27 (Deluxe),Fifth Harmony,2016-05-27,200893,48,0.739,0.171,0.762,0.0,0.107,-5.633,0.0486,104.0,4
579,5FTmUdgqcDTukNT8euZA8r,Everlasting Love,Reflection (Deluxe),Fifth Harmony,2015-01-30,184506,40,0.574,0.126,0.653,4.49e-06,0.0607,-4.678,0.129,94.886,4
580,2vHDurkzJ8dhCzoPzqiE2C,Por Favor - Spanglish Version,Fifth Harmony,Fifth Harmony,2017-10-29,198911,48,0.759,0.188,0.76,2.1e-06,0.0607,-5.427,0.0706,98.029,4
581,7EvIMAbhkHXcV8rHbOyNzh,I Lied,7/27 (Deluxe),Fifth Harmony,2016-05-27,203586,43,0.674,0.0774,0.778,0.0,0.308,-4.961,0.179,118.039,4
582,7p9IBJDHBbUh0vBUOsrW3C,Top Down,Reflection (Deluxe),Fifth Harmony,2015-01-30,220320,42,0.831,0.244,0.677,1.34e-06,0.0443,-4.363,0.0429,101.025,4
583,22kXvw7mAvMvyZxPnhYzaa,No Way,7/27 (Deluxe),Fifth Harmony,2016-05-27,177266,49,0.544,0.184,0.872,0.000121,0.109,-6.119,0.314,89.543,4
584,3hITNo7rheSiDhZLCSKoM5,Not That Kinda Girl (feat. Missy Elliott),7/27 (Deluxe),Fifth Harmony,2016-05-27,191133,40,0.795,0.0175,0.908,1.01e-05,0.0418,-3.126,0.165,115.034,4
585,7zCuUs0JXXPIH7GA8tWwii,When I Was Your Man,"Cover Sessions, Vol. 3",Boyce Avenue,2015-04-28,218472,51,0.403,0.906,0.237,0.0,0.111,-10.001,0.0391,144.174,4
586,660JUD1xQLB4XR1dMxUK4x,Dope,7/27 (Deluxe),Fifth Harmony,2016-05-27,212626,44,0.719,0.13,0.519,0.0,0.0833,-6.545,0.0494,90.995,4
587,74aZPazxY0R9XjzOPHvVBq,Fifth Harmony,Reflections,Acoustic Spark,2017-09-30,328619,21,0.468,0.911,0.0966,0.403,0.0704,-17.385,0.0384,108.474,5
588,23e29alilKhIYF88ifp7We,Gonna Get Better,7/27 (Deluxe),Fifth Harmony,2016-05-27,216880,43,0.702,0.181,0.663,0.0,0.154,-5.533,0.109,91.989,4
589,558HRGwvWjbk9nmbIoGsKn,Deliver,Fifth Harmony,Fifth Harmony,2017-10-29,206520,41,0.721,0.137,0.746,0.0,0.253,-4.146,0.174,143.965,4
590,1L8UB3t6kAR26nrdn3kYDq,Going Nowhere,Reflection (Deluxe),Fifth Harmony,2015-01-30,214173,43,0.615,0.127,0.861,6.74e-05,0.602,-2.203,0.106,165.914,4
591,53wOz83HJpPO9okzp0IsLa,Them Girls Be Like,Reflection (Deluxe),Fifth Harmony,2015-01-30,162626,40,0.804,0.317,0.742,0.0,0.341,-3.894,0.0284,95.019,4
592,5omkTHoW0vSUk5u7tADzCK,Me & My Girls,Better Together,Fifth Harmony,2013-10-21,204013,42,0.567,0.0188,0.85,0.0,0.126,-3.43,0.118,134.94,4
593,54KcwJiQfAomfJ1K7ZeSSh,Better Together,Better Together,Fifth Harmony,2013-10-18,194093,42,0.605,0.0496,0.747,0.0,0.104,-3.904,0.214,179.999,4
594,0ZFkjadl9AWqQ4gHrHUslI,Suga Mama,Reflection (Deluxe),Fifth Harmony,2015-01-30,219133,39,0.728,0.0768,0.855,0.0,0.07,-6.806,0.379,160.037,4
595,3obWpxyCVP8vtflLnuWQRz,Eres Tú - Who Are You,Juntos,Fifth Harmony,2013-11-08,238120,38,0.618,0.872,0.319,0.0,0.106,-6.42,0.0282,123.037,4
596,7JydqeSM1fobHuF3oye9JC,This is How We Roll,Reflection (Deluxe),Fifth Harmony,2015-01-30,272160,42,0.711,0.0726,0.537,0.0,0.286,-5.806,0.0571,127.924,4
597,4nZWFKgCK3FvlRqFGBhWdh,Body Rock,Reflection (Deluxe),Fifth Harmony,2015-01-30,243600,37,0.676,0.016,0.75,0.0,0.0988,-5.205,0.0808,128.037,4
598,3iboHCsNoKn6FrL7FgOClO,Don't Wanna Dance Alone,Better Together,Fifth Harmony,2013-10-18,230173,39,0.777,0.0367,0.789,2.46e-05,0.0599,-3.574,0.0563,119.017,4
599,5EoaCiKequjhzC8tgRqo05,Worth It (feat. Kid Ink),NOW That's What I Call PARTY ANTHEMS 3,Various Artists,2016-08-05,222093,18,0.874,0.061,0.758,3.92e-06,0.101,-3.971,0.238,100.022,4
600,0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,Glory Days (Expanded Edition),Little Mix,2016-11-18,246240,76,0.773,0.0242,0.747,8.99e-06,0.109,-4.061,0.0885,126.014,4
601,6rmXhRIemCTPyMYZRDN7Qg,Black Magic,Get Weird (Expanded Edition),Little Mix,2015-11-06,211786,76,0.776,0.0343,0.875,0.0,0.314,-5.535,0.0575,111.988,4
602,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,247840,75,0.566,0.0372,0.855,0.000157,0.181,-4.016,0.211,172.966,4
603,1iupzLgX4O0Qosb4yDpYoz,Salute,Salute (Expanded Edition),Little Mix,2013-11-11,236013,65,0.641,0.0981,0.732,0.0,0.285,-5.325,0.0509,82.027,4
604,1n73Qe6oEprLsUNHXET2pb,Love Me or Leave Me,Get Weird (Expanded Edition),Little Mix,2015-11-06,206493,70,0.437,0.566,0.351,0.0,0.0888,-6.823,0.0313,68.659,4
605,3180WDzph4WrS4sLSNcGfa,Wings,DNA (Expanded Edition),Little Mix,2012-11-19,221720,68,0.742,0.000758,0.878,8.88e-05,0.286,-3.127,0.128,114.965,4
606,6KHL1En9v6iNWjcs44mcmU,Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,2015-11-06,249810,77,0.529,0.215,0.614,0.0,0.277,-5.032,0.0479,92.972,4
607,1gG5MoWK5SmHUcQPa2jxdP,Touch,Glory Days (Expanded Edition),Little Mix,2016-11-18,213306,68,0.606,0.032,0.718,0.0,0.402,-4.094,0.0978,101.821,4
608,6L2uVVPJA9WcDc7zCZ4DHN,Love Me Like You,Get Weird (Expanded Edition),Little Mix,2015-11-06,197786,71,0.783,0.211,0.63,0.0,0.3,-4.985,0.044,106.053,4
609,222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),LM5 (Deluxe),Little Mix,2018-11-16,229720,68,0.754,0.177,0.854,0.0,0.0808,-3.449,0.0608,75.002,4
610,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,183725,78,0.595,0.216,0.784,0.0,0.0608,-4.878,0.102,124.111,4
611,2RCZhvj9bhe4f14caGBsYu,Bounce Back,Confetti (Expanded Edition),Little Mix,2020-12-11,160551,56,0.781,0.0263,0.854,0.000211,0.344,-4.118,0.0745,103.021,4
612,76Tuo484SLohJakHLnGI3B,Sweet Melody,Confetti,Little Mix,2020-11-06,213693,68,0.448,0.0739,0.824,0.0,0.113,-4.249,0.057,119.965,4
613,7IOuCLt770D8v0u3SVaDeI,Wasabi,LM5 (Deluxe),Little Mix,2018-11-16,154786,66,0.847,0.00451,0.656,0.000854,0.143,-4.976,0.115,114.001,4
614,28STRBEo3Gp4EthtSk4MGW,Hair (feat. Sean Paul),Get Weird (Expanded Edition),Little Mix,2015-11-06,235127,61,0.713,0.00628,0.801,1.5e-06,0.825,-5.781,0.0483,153.984,4
615,0NyRSfiU6ri61vku1xiLoD,"Secret Love Song, Pt. II",Get Weird (Expanded Edition),Little Mix,2015-11-06,266925,67,0.558,0.754,0.361,0.0,0.0926,-8.346,0.0328,95.161,4
616,4s9600MyVFPNxWstxwzakl,Love Me Like You,Christmas Hits,Various Artists,2023-05-16,197746,3,0.784,0.175,0.576,0.0,0.184,-6.63,0.0421,106.059,4
617,1tg7d4XKCgviATFNkxIX8r,Hair,Get Weird (Expanded Edition),Little Mix,2015-11-06,209279,62,0.692,0.00921,0.813,2.74e-05,0.653,-5.401,0.0413,153.971,4
618,4oXV7uPMrMNSZfLMYtiqIX,Confetti (feat. Saweetie),Between Us (The Mixers Edition),Little Mix,2021-11-11,185374,61,0.733,0.178,0.643,0.0,0.0609,-6.45,0.053,107.088,4
619,5tQsrDDS6NKCWJ0KJkvEiW,Love Me Like You,Top Christmas Songs,Various Artists,2023-05-16,197746,2,0.784,0.175,0.576,0.0,0.184,-6.63,0.0421,106.059,4
620,5FiBzGgY8zYSdWN7hWfVz2,Little Me,Salute (Expanded Edition),Little Mix,2013-11-11,235360,59,0.371,0.206,0.795,0.0,0.181,-5.092,0.0785,79.837,4
621,0MWiSBKm8Avs8iDIxcertp,Kiss My (Uh Oh),Therapy,Anne-Marie,2021-07-23,176800,68,0.638,0.0151,0.878,0.000223,0.308,-3.639,0.0484,103.948,4
622,7reG3QYhefsJNpcVJq4BZr,No,Between Us (Deluxe Version),Little Mix,2021-11-12,183021,58,0.793,0.165,0.842,0.0,0.107,-3.563,0.0804,120.008,4
623,1bmtVglfmSQWfKjgPyERJ8,Move,Salute (Expanded Edition),Little Mix,2013-11-11,224333,58,0.85,0.00441,0.741,3.16e-06,0.549,-4.572,0.092,121.17,4
624,5428XgSLRJfpMRN3r6YXob,Holiday,Confetti,Little Mix,2020-11-06,213600,58,0.691,0.0875,0.68,0.0,0.0618,-6.007,0.185,106.106,4
625,58gqyeFXhOttZW3yetJGPN,Reggaetón Lento (Remix),CNCO,CNCO,2018-04-06,188800,67,0.534,0.15,0.911,0.0,0.0986,-3.086,0.0852,93.767,4
626,7uU7UhUzfZJ5vEMoemdcIW,Oops (feat. Charlie Puth),Glory Days (Expanded Edition),Little Mix,2016-11-18,204760,61,0.831,0.424,0.657,0.0,0.132,-4.161,0.0482,105.0,4
627,0U372D2pbraSnrTFxSYlNj,No More Sad Songs (feat. Machine Gun Kelly),Glory Days (Expanded Edition),Little Mix,2016-11-18,225200,64,0.709,0.0782,0.778,8.3e-06,0.306,-3.533,0.046,102.022,4
628,6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),Woman Like Me (feat. Nicki Minaj),Little Mix,2018-10-12,228206,60,0.757,0.173,0.849,0.0,0.0878,-3.424,0.0536,150.036,4
629,0MXMNgjjtOBxAjfw8a4lwL,DNA,DNA (Expanded Edition),Little Mix,2012-11-19,238733,56,0.535,0.0336,0.711,3.35e-05,0.0722,-4.898,0.0541,140.928,4
630,3TdXFHsGYGYEYP6Kg3he9W,Touch (feat. Kid Ink),Glory Days (Expanded Edition),Little Mix,2016-11-18,202946,53,0.641,0.0448,0.752,0.0,0.494,-3.929,0.109,101.797,4
631,4QVFtAswXqPoAWRLo5yu8a,Power (feat. Stormzy),Glory Days (Expanded Edition),Little Mix,2016-11-18,242293,63,0.586,0.0345,0.865,5.7e-06,0.165,-4.092,0.319,172.912,4
632,5zQ00D9j9MkQbsd9qmenBa,Confetti,Confetti,Little Mix,2020-11-06,167440,57,0.75,0.128,0.527,0.0,0.0721,-6.631,0.0458,107.075,4
633,5YH1A3YttSay4lgAR75tk3,Reggaetón Lento (Remix),Glory Days (Expanded Edition),Little Mix,2016-11-18,188786,55,0.624,0.158,0.909,0.0,0.0972,-3.079,0.0745,93.982,4
634,5MeTUONtAo08JqtGPljSxv,Black Magic - Cahill Remix,Get Weird - Rarities & Remixes,Little Mix,2015-11-06,198909,58,0.713,0.027,0.898,0.0,0.397,-4.931,0.0744,125.974,4
635,7s1FrNTTwMPj0RuhXjZOs2,Little Mix,Little Mix,T Scam,2021-11-21,213333,33,0.643,0.133,0.757,0.0,0.177,-6.465,0.304,143.781,4
636,157MAS9dxMKcYTvISq6hie,Rendezvous,Confetti,Little Mix,2020-11-06,176280,45,0.688,0.0324,0.841,0.0,0.106,-4.503,0.0463,130.041,4
637,33ubpYqvUMqczi4w0a2ktf,Grown,Get Weird (Expanded Edition),Little Mix,2015-11-06,156618,50,0.596,0.111,0.732,3.52e-05,0.296,-5.104,0.0546,86.882,4
638,5HArmECc1y0lCHKVKDKXa4,Break Up Song,Confetti,Little Mix,2020-11-06,200293,59,0.631,0.00388,0.75,0.0,0.286,-5.416,0.0394,90.019,4
639,2Tb4Us0GhAuCpEsqOdTmmy,Trash,Between Us (Deluxe Version),Little Mix,2021-11-12,173249,49,0.617,0.135,0.761,0.0,0.263,-5.392,0.0591,160.08,4
640,4efdhHdTAS3sYJnI0mjHDc,Happiness,Confetti,Little Mix,2020-11-06,197640,53,0.642,0.0484,0.77,2.7e-06,0.0934,-6.289,0.0377,125.932,4
641,0m7EL24fICWlr55AP0jz8F,AIN'T GONNA ANSWER,Running - Hip Hop Mix - You Can Do This!,Various Artists,2023-05-26,187453,0,0.879,0.0808,0.875,0.0,0.327,-1.868,0.18,95.021,4
642,3j6w635W6AKCxt98kZ3RIv,Notice,LM5 (Deluxe),Little Mix,2018-11-16,214693,46,0.445,0.351,0.595,0.0,0.115,-4.477,0.0699,131.032,3
643,5Sltk6IZgdpOTYOKFPH7GR,Leave A Little Love (Mixed),Live at EDC Las Vegas 2023 (Highlights),Armin van Buuren,2023-05-27,95961,0,0.501,0.0519,0.87,0.000102,0.201,-10.335,0.0738,130.063,4
644,7IZ7S595rr4Q3E1Zga1Jev,Only You,Only You,Cheat Codes,2018-06-22,189401,48,0.607,0.0829,0.74,0.0,0.105,-4.793,0.172,108.05,4
645,6mkPKZqPIdyYdFePOwLXqQ,Think About Us (feat. Ty Dolla $ign),Between Us (The Mixers Edition),Little Mix,2021-11-11,234946,53,0.512,0.0845,0.795,0.0,0.102,-3.714,0.146,175.989,4
646,1IKzLByg2KGGUlvCDQKVJv,Motivate,LM5 (Deluxe),Little Mix,2018-11-16,201720,48,0.652,0.179,0.79,2.06e-06,0.0595,-5.122,0.0675,145.992,4
647,1nDQ9EvOmLj1dYKRbbqcoU,Change Your Life,DNA (Expanded Edition),Little Mix,2012-11-19,205293,55,0.516,0.067,0.763,0.0,0.353,-4.012,0.0413,160.023,4
648,28xX6K8LnkZve4RiuEB3iK,Sweet Melody,Sweet Melody,Little Mix,2020-10-23,213693,57,0.448,0.0739,0.824,0.0,0.113,-4.249,0.057,119.965,4
649,2N9fGz3nPXci2w80p1lQIW,Between Us,Between Us,Little Mix,2021-11-05,235434,53,0.505,0.0942,0.728,0.0,0.0982,-3.492,0.0416,92.062,4
650,0L8LOav65XwLjCLS11gNPD,Typa Girl,BORN PINK,BLACKPINK,2022-09-16,179172,79,0.915,0.0745,0.621,0.0,0.628,-6.519,0.1,131.984,4
651,4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,SQUARE UP,BLACKPINK,2018-06-15,211350,76,0.668,0.036,0.828,0.0,0.0932,-5.034,0.0739,140.042,4
652,13MF2TYuyfITClL1R2ei6e,BOOMBAYAH,SQUARE ONE,BLACKPINK,2016-08-08,240793,79,0.661,0.00268,0.836,0.0,0.497,-3.164,0.059,124.952,4
653,4SFknyjLcyTLJFPKD2m96o,How You Like That,THE ALBUM,BLACKPINK,2020-10-02,182956,79,0.812,0.0465,0.761,0.000135,0.0601,-5.222,0.0812,130.032,4
654,0ARKW62l9uWIDYMZTUmJHF,Shut Down,BORN PINK,BLACKPINK,2022-09-16,175889,78,0.82,0.00412,0.686,0.0,0.184,-5.102,0.038,110.058,3
655,0skYUMpS0AcbpjcGsAbRGj,Pink Venom,Pink Venom,BLACKPINK,2022-08-19,186964,75,0.798,0.0202,0.697,0.0,0.259,-7.139,0.0891,90.031,4
656,7gRFDGEzF9UkBV233yv2dc,Shut Down,BORN PINK,BLACKPINK,2022-09-15,175889,78,0.818,0.00327,0.69,0.0,0.186,-5.119,0.0454,110.071,3
657,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,BORN PINK,BLACKPINK,2022-09-15,186964,78,0.693,0.0145,0.734,0.0,0.217,-6.189,0.202,180.06,4
658,6hvczQ05jc1yGlp9zhb95V,Kill This Love,KILL THIS LOVE,BLACKPINK,2019-04-05,191050,78,0.763,0.323,0.835,0.00221,0.225,-5.234,0.191,131.875,4
659,6NEoeBLQbOMw92qMeLfI40,WHISTLE,SQUARE ONE,BLACKPINK,2016-08-08,211631,78,0.818,0.00561,0.723,0.0,0.0866,-4.82,0.114,102.945,4
