,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
140,4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,Un Verano Sin Ti,Bad Bunny,2022-05-06,208615,81,0.817,0.123,0.67,1.92e-06,0.128,-6.534,0.0506,130.058,3
141,2n7ohqg1s68ToAHh4u9mcW,Vete,YHLQMDLG,Bad Bunny,2020-02-29,192024,76,0.886,0.0363,0.672,8.78e-06,0.101,-4.394,0.188,91.976,4
142,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,203200,82,0.856,0.0303,0.618,0.0,0.0866,-4.892,0.286,81.993,4
143,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,Emmanuel,Anuel AA,2020-05-29,246000,84,0.691,0.464,0.765,3.29e-06,0.203,-4.727,0.111,174.021,4
144,4MZSqgwlE71CWZ6qQ3gkKm,<3,YHLQMDLG,Bad Bunny,2020-02-29,157967,70,0.631,0.602,0.665,1.7e-06,0.152,-7.589,0.229,80.353,4
145,6C1RD7YQVvt3YQj0CmuTeu,Diles,Diles,Bad Bunny,2016-08-26,286040,82,0.813,0.108,0.56,0.0,0.268,-5.904,0.0618,118.033,4
146,35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,X 100PRE,Bad Bunny,2018-12-23,169247,83,0.672,0.0626,0.594,5.14e-05,0.152,-6.813,0.0789,171.854,4
147,6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcángel,2016-09-30,264000,79,0.815,0.54,0.514,0.0,0.611,-9.446,0.361,120.054,4
148,5jZ32WOU7sqzDYbzINwMUk,SORRY PAPI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,163053,72,0.612,0.0601,0.561,0.0,0.145,-6.054,0.0851,191.911,4
149,7hynhxDoDpgMIV12JuVtNa,UN PESO,OASIS,J Balvin,2019-06-28,277106,81,0.627,0.125,0.675,0.0,0.0784,-7.125,0.213,79.31,4
150,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SOS,SZA,2022-12-08,153946,94,0.644,0.0521,0.735,0.144,0.161,-5.747,0.0391,88.98,4
151,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,153946,91,0.644,0.0543,0.728,0.169,0.161,-5.75,0.0351,88.993,4
152,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SOS,SZA,2022-12-09,201800,92,0.559,0.141,0.551,0.0,0.11,-7.231,0.132,143.008,4
153,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,Good Days,SZA,2020-12-25,279204,81,0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,4
154,2GAhgAjOhEmItWLfgisyOn,Low,SOS,SZA,2022-12-09,181080,87,0.698,0.425,0.546,0.00314,0.16,-7.234,0.0559,145.044,4
155,0xaFw2zDYf1rIJWl2dXiSF,Open Arms (feat. Travis Scott),SOS,SZA,2022-12-09,239613,83,0.665,0.763,0.59,0.0132,0.147,-7.608,0.161,77.559,4
156,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SOS,SZA,2022-12-09,180853,86,0.358,0.805,0.284,0.0,0.183,-8.285,0.0285,99.796,3
157,0CrcwVLUe8wzLUIXgjXVZJ,Kill Bill (feat. Doja Cat),Kill Bill (feat. Doja Cat),SZA,2023-04-14,175836,84,0.629,0.0769,0.744,0.247,0.194,-6.124,0.0409,89.021,4
158,2wSTnntOPRi7aQneobFtU4,Shirt,SOS,SZA,2022-12-09,181840,83,0.848,0.228,0.512,0.00232,0.0879,-7.72,0.102,120.009,4
159,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,Kendrick Lamar,2018-02-09,232186,85,0.698,0.0605,0.633,0.000194,0.0926,-4.946,0.0597,96.924,4
160,6gU9OKjOE7ghfEd55oRO57,The Weekend,Ctrl,SZA,2017-06-09,272186,77,0.4,0.242,0.366,0.0,0.126,-9.405,0.0597,73.313,3
161,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,Ctrl,SZA,2017-06-09,231253,81,0.692,0.131,0.684,0.0,0.156,-7.364,0.155,112.912,4
162,2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SOS,SZA,2022-12-09,173906,78,0.533,0.514,0.417,0.0,0.114,-8.665,0.148,106.534,5
163,2CSRrnOEELmhpq8iaAi9cd,Blind,SOS,SZA,2022-12-09,150720,81,0.461,0.911,0.279,0.0,0.205,-11.776,0.0373,114.225,4
164,2xZ0zfuDTv5LxLhEgD82PG,Awkward,Ctrl (Deluxe),SZA,2022-06-09,178000,79,0.618,0.182,0.474,0.000122,0.108,-12.097,0.0789,119.999,4
165,4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),SOS,SZA,2022-12-09,218586,79,0.624,0.837,0.433,0.0294,0.113,-9.572,0.0467,124.979,4
166,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),Ctrl,SZA,2017-06-09,275080,79,0.795,0.112,0.594,0.0,0.162,-6.2,0.0748,135.002,4
167,4PMqSO5qyjpvzhlLI5GnID,Good Days,SOS,SZA,2022-12-09,278480,80,0.461,0.418,0.651,1.26e-05,0.782,-8.81,0.0568,121.07,4
168,1eIXYZWEfJO3Na2LCCnIJE,Love Language,SOS,SZA,2022-12-09,183893,79,0.707,0.853,0.261,0.0,0.127,-10.139,0.0784,65.038,4
169,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),Planet Her,Doja Cat,2021-06-25,208666,82,0.764,0.259,0.705,8.92e-05,0.12,-3.463,0.0284,110.97,4
170,4qN3IoLnHTzYCQIKkAbAgL,Big Boy (SZA) - Sped Up Remix,Big Boy (SZA),ViralityX,2022-12-19,77425,55,0.561,0.143,0.665,0.295,0.328,-8.349,0.277,139.101,5
171,6eT2V7nKXyMf47TwPbtgAD,Seek & Destroy,SOS,SZA,2022-12-09,203733,77,0.651,0.437,0.647,0.175,0.205,-5.415,0.0654,152.069,4
172,2ty6DmPnxVPpEFuB23XM0x,Kill Bill - Sped Up Version,Kill Bill,SZA,2023-01-13,137528,80,0.678,0.0383,0.798,0.269,0.126,-5.195,0.0316,99.941,4
173,6RQ5IwG7uADz9LDWliJGjU,Special,SOS,SZA,2022-12-09,158840,76,0.604,0.777,0.199,0.0,0.109,-11.831,0.05,76.134,4
174,08SB2OtZkaliju77WYEKxk,No Love (with SZA),Still Over It,Summer Walker,2021-11-05,231497,78,0.707,0.17,0.618,0.0,0.293,-5.825,0.19,133.876,4
175,0Yp4QWusDnt92Y5APYqueJ,Its Cuffing Season,Its Cuffing Season,Dj Rehan,2023-01-17,171441,51,0.656,0.00957,0.412,0.151,0.327,-11.483,0.277,70.201,3
176,5fQBa4wkmq28xpSLOQ202K,Normal Girl,Ctrl,SZA,2017-06-09,253586,76,0.624,0.269,0.532,5.17e-05,0.158,-7.146,0.124,76.453,4
177,34ZAzO78a5DAVNrYIGWcPm,Shirt,Shirt,SZA,2022-10-28,181830,75,0.824,0.146,0.453,0.0273,0.0896,-9.604,0.0968,119.959,4
178,33Mo6kVD7zhrYQnD03nBj0,Big Boy (Sped Up) - Remix,Big Boy (Sped Up) [Remix],Xanemusic,2023-04-18,144289,62,0.775,0.0515,0.313,5.48e-05,0.574,-18.709,0.247,101.958,4
179,06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,Ctrl,SZA,2017-06-09,231400,75,0.577,0.491,0.523,0.0,0.147,-5.538,0.0429,134.93,4
180,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,208866,80,0.762,0.235,0.701,0.000158,0.123,-3.541,0.0286,110.968,4
181,7aQi48ImHQsfni7tDlFQvL,Snooze,SOS,SZA,2022-12-08,201800,58,0.538,0.129,0.541,0.0,0.115,-7.169,0.102,142.887,4
182,0impvergaW8CuQS2OcEWMu,Nobody Gets Me,SOS,SZA,2022-12-08,180853,54,0.376,0.801,0.279,0.0,0.157,-8.166,0.0285,100.69,4
183,0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Special (feat. SZA),Lizzo,2023-02-09,174748,76,0.464,0.0188,0.724,0.0,0.679,-5.019,0.0705,82.526,4
184,6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SOS,SZA,2022-12-08,239613,75,0.434,0.753,0.586,0.0144,0.146,-7.612,0.138,78.259,4
185,4T6Fl99nyKWRm8MyWdUmQs,SZA,Grabsum Bagsum,Lil Rome,2022-08-20,167739,24,0.673,0.21,0.462,0.0,0.0834,-15.112,0.519,88.035,4
186,2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),Maroon 5,2018-06-15,199849,68,0.799,0.0788,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,4
187,1hhqh6w8sPQWbs4SQXb0bx,SZA,SZA,gins&melodies,2023-02-21,277315,24,0.599,0.511,0.511,0.0,0.0992,-11.853,0.428,87.884,4
188,5wTVNpi5WDByxBgKgUE6MU,Supermodel,Ctrl,SZA,2017-06-09,181120,74,0.613,0.651,0.442,0.0,0.26,-8.874,0.288,119.737,5
189,7vwAjFAlFbuP324ezjnhzx,SZA,SZA,Bandit,2023-03-14,124969,7,0.544,0.0649,0.527,0.000144,0.131,-10.196,0.451,146.452,4
190,5xMw6qCcpd2gBXPGTegC4W,SOS,SOS,SZA,2022-12-09,117773,74,0.507,0.669,0.657,6.97e-06,0.0947,-7.356,0.233,119.159,1
191,1WU3aJjUCkfsFsjAr6KYKc,SZA,Salute To Berner,Lil Ray,2023-04-20,247742,3,0.759,0.416,0.543,0.0,0.18,-15.63,0.35,97.288,4
192,1TweDM3JC49LNeelLVg3yX,Used (feat. Don Toliver),SOS,SZA,2022-12-09,146950,74,0.734,0.532,0.689,8.47e-05,0.322,-6.454,0.0871,149.579,4
193,2rtpFtTuGkuY8iTNoJ0bna,SZA,B4 The Lab,Rah Rah,2022-11-07,240693,2,0.435,0.022,0.712,0.0,0.106,-6.239,0.236,67.05,5
194,2e2AXpIiJpet5b4qg85Gh6,F2F,SOS,SZA,2022-12-09,185040,74,0.533,0.089,0.74,2.95e-06,0.337,-5.767,0.0359,89.934,4
195,3O8rDV7zyPNZneMsBWUvJ4,SZA,Hibachi 3,Panama Jane,2022-07-15,173738,3,0.814,0.068,0.707,0.0,0.0768,-6.824,0.282,157.995,4
196,19woxaSpjOefa2JnAOoqW5,Garden (Say It Like Dat),Ctrl,SZA,2017-06-09,208400,72,0.73,0.0705,0.457,0.0,0.124,-7.26,0.283,111.352,4
197,1dF5QwokB6fQc5FLrAv2rK,SZA,Walk With Faith,Spragga Bz,2023-01-24,180114,1,0.474,0.842,0.44,0.0,0.108,-12.656,0.473,176.441,4
198,2Sjx8DWZO5zaTyTAmgo2gY,Gone Girl,SOS,SZA,2022-12-09,244026,73,0.428,0.57,0.439,0.0,0.153,-7.674,0.0591,150.007,4
199,7gNGnh8zYKXNWAUaqBgjdb,SZA,SZA,TTB,2022-05-12,104720,0,0.629,0.166,0.852,0.0,0.117,-7.757,0.215,149.965,4
200,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS,Metro Boomin,2022-12-02,182666,90,0.526,0.152,0.606,2.36e-06,0.194,-5.3,0.259,116.622,4
201,4lH6nENd1y81jp7Yt9lTBX,Solo,HNDRXX,Future,2017-07-27,265996,82,0.784,0.0538,0.486,0.497,0.101,-6.497,0.0475,110.964,4
202,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future,2022-04-29,172933,82,0.883,0.0603,0.657,0.0,0.128,-5.748,0.305,124.992,4
203,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,2022-04-29,189893,87,0.463,0.314,0.642,0.0,0.0686,-4.474,0.34,83.389,4
204,4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,I NEVER LIKED YOU,Future,2022-04-29,129479,75,0.709,0.478,0.357,0.000294,0.112,-9.289,0.214,75.494,4
205,0AAVJIN4plafvmNKqRCltG,I'M DAT N****,I NEVER LIKED YOU,Future,2022-04-29,271840,68,0.911,0.0112,0.573,5.83e-05,0.131,-5.573,0.163,144.026,4
206,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),HEROES & VILLAINS,Metro Boomin,2022-12-02,199920,89,0.684,0.189,0.671,2.37e-05,0.122,-4.392,0.0464,88.048,4
207,5qgFgsrrxOjyPmX5YCuK2E,PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future,2022-05-02,172933,68,0.883,0.0603,0.657,0.0,0.128,-5.748,0.305,124.992,4
208,4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),Double Fantasy,The Weeknd,2023-04-21,268235,88,0.6,0.00621,0.567,8.73e-06,0.495,-7.269,0.033,119.043,4
209,0VgkVdmE4gld66l8iyGjgx,Mask Off,FUTURE,Future,2017-06-30,204600,84,0.833,0.0102,0.434,0.0219,0.165,-8.795,0.431,150.062,4
210,6wyhUr4Xw8z5uSy0AhoZfU,I'M ON ONE (feat. Drake),I NEVER LIKED YOU,Future,2022-04-29,236186,70,0.773,0.0103,0.707,1.04e-05,0.296,-5.71,0.0568,76.977,4
211,49zD0wr2S3d0lZPib0K4e1,F*ck Up Some Commas,DS2 (Deluxe),Future,2015-07-17,237400,68,0.874,0.0698,0.568,1.38e-05,0.149,-5.896,0.224,139.995,4
212,1Rq4GtIucW9CAcF8B6PAbW,I Serve the Base,DS2 (Deluxe),Future,2015-07-17,190893,77,0.636,0.011,0.57,0.00204,0.0677,-5.973,0.0571,168.202,4
213,4fbXBeVeqzZ0SmJQcWm4St,Never Imagined (feat. Future),Almost Healed,Lil Durk,2023-05-26,192000,79,0.695,0.0313,0.673,0.0,0.322,-7.261,0.245,80.063,4
214,3FSwpQ9dBZBeBV6UdYHI2R,712PM,I NEVER LIKED YOU,Future,2022-04-29,173186,70,0.711,0.0355,0.686,0.0,0.124,-6.409,0.271,146.971,4
215,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Title (Deluxe),Meghan Trainor,2015-01-09,184226,77,0.655,0.375,0.782,0.0,0.317,-4.789,0.185,79.427,4
216,2tzgSUZOUKopYbRqQOVT8X,MASSAGING ME,I NEVER LIKED YOU,Future,2022-04-29,106133,64,0.916,0.000189,0.453,0.0,0.137,-4.148,0.158,145.007,4
217,20fAoPjfYltmd3K3bO7gbt,Stick Talk,DS2 (Deluxe),Future,2015-07-17,171333,66,0.729,0.0265,0.672,0.0,0.244,-6.749,0.282,159.903,4
218,3WcC6NH9J77xPEvj1SOL7z,March Madness,56 Nights,Future,2015-03-21,244511,70,0.5,0.159,0.69,0.0,0.104,-4.448,0.312,180.206,3
219,6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),MANIFESTO : DAY 1,ENHYPEN,2022-07-04,180750,73,0.658,0.0364,0.9,0.0,0.0771,-3.479,0.264,156.096,4
220,0joQFwiBKmi6X1Iq5R1ubH,Codeine Crazy,Monster,Future,2014-10-28,346906,70,0.745,0.168,0.617,0.0,0.389,-7.22,0.144,125.98,4
221,4Kup1kDTLoJaUMgpGFPqau,Married To The Game,Project E.T.,Future,2016-10-13,130037,69,0.827,0.0799,0.544,1.97e-06,0.156,-5.686,0.05,143.014,4
222,4U8hMes3PqpsLJBeMXD71p,Turn On The Lights,Pluto 3D,Future,2012-11-27,248360,61,0.596,0.0409,0.574,0.0,0.147,-9.373,0.212,131.075,4
223,7IDJ19VgYwZSzDH5Ku5FT9,I'M DAT N****,I NEVER LIKED YOU,Future,2022-05-02,271840,56,0.911,0.0112,0.573,5.83e-05,0.131,-5.573,0.163,144.026,4
224,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,Drake,2021-09-03,257604,78,0.803,0.000619,0.597,4.5e-06,0.323,-6.035,0.141,136.008,4
225,5ihDGnhQgMA0F0tk9fNLlA,Thought It Was a Drought,DS2 (Deluxe),Future,2015-07-17,265213,65,0.861,0.00761,0.448,0.000408,0.0902,-8.256,0.111,125.022,4
226,7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),EVOL,Future,2016-04-13,313546,78,0.722,0.337,0.331,0.282,0.146,-7.789,0.0726,143.961,4
227,522YBf6WqBwJVAe7oHLymu,Seasons (Waiting on You),Singles,Future Islands,2014-03-24,226440,65,0.498,0.136,0.721,0.699,0.0933,-5.232,0.0282,140.022,4
228,2N9LEu6Pf8nDcp3GjWJT1Z,I Can't Save You (Interlude) [with Future & feat. Don Toliver],HEROES & VILLAINS,Metro Boomin,2022-12-02,90720,77,0.668,0.0301,0.727,0.0,0.143,-4.613,0.248,143.083,4
229,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),DS4EVER,Gunna,2022-01-13,136266,77,0.773,0.00783,0.422,0.00693,0.129,-4.572,0.187,77.502,1
230,2oGY1X7Xd5kyL6B9s19D9A,56 Nights,56 Nights,Future,2015-03-21,227248,63,0.847,0.107,0.522,0.000233,0.144,-6.461,0.153,122.935,4
231,0FA8Pw164j1qW4YEfpaVRy,Rotation,DS2 (Deluxe),Future,2015-07-17,167613,53,0.836,0.124,0.371,0.128,0.153,-7.092,0.348,156.98,4
232,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,2020-01-10,237735,78,0.676,0.0706,0.609,0.0,0.152,-5.831,0.481,142.037,4
233,0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,High Off Life,Future,2020-05-15,236818,71,0.935,0.0455,0.472,0.0,0.19,-9.304,0.0575,130.041,4
234,0B0Xu2ih8fWpcwyxAt1c7m,Blackout,Blackout,Joyner Lucas,2023-04-07,189450,75,0.811,0.012,0.471,0.0,0.0951,-7.125,0.32,152.094,4
235,6cIWZnJZidKcqGuArAUABr,I'M ON ONE (feat. Drake),I NEVER LIKED YOU,Future,2022-05-02,236186,61,0.773,0.0103,0.707,1.04e-05,0.296,-5.71,0.0568,76.977,4
236,0vuiKizDyUXdIge9npkEKn,Double Fantasy (with Future) - Radio Edit,Double Fantasy,The Weeknd,2023-04-21,235966,77,0.406,0.00557,0.606,0.0,0.456,-7.03,0.0494,119.045,4
237,5hs2urSRIvZbmcQwvxEtat,MASSAGING ME,I NEVER LIKED YOU,Future,2022-05-02,106133,55,0.916,0.000189,0.453,0.0,0.137,-4.148,0.158,145.007,4
238,0Puudh380z6cOCgMaTNm7h,Future,Jack In The Box,j-hope,2022-07-15,139308,66,0.717,0.0652,0.822,0.0,0.36,-5.249,0.0879,102.042,4
239,2jLE3ZvaEZ3IeQ9gIkl2oT,Inside The Mattress,Purple Reign,Future,2016-01-17,210693,53,0.538,0.209,0.477,0.0,0.301,-8.025,0.285,128.931,4
240,0ITaSRuI0L1RNL7ZNYTTi7,U Are My High (with Future),U Are My High (with Future),DJ Snake,2021-12-03,211200,75,0.602,0.0867,0.824,0.0,0.0947,-4.087,0.0547,125.147,4
241,53wBhj706wDMNuBj4FJ0RI,CHICKENS (feat. EST Gee),I NEVER LIKED YOU,Future,2022-04-29,195266,59,0.862,0.0403,0.619,0.0,0.253,-6.197,0.221,148.059,4
242,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),Love Sick,Don Toliver,2023-02-24,238253,84,0.843,0.0846,0.669,1.28e-05,0.105,-4.105,0.0639,136.979,4
243,6z6YV7ANb27fmra1O3wAOD,Extra,SAVE ME,Future,2019-06-07,173040,61,0.668,0.294,0.47,3.92e-06,0.149,-8.059,0.0941,105.902,4
244,6elNeXUhiuHPD9hH5rocQi,Trap Niggas,DS2 (Deluxe),Future,2015-07-17,183800,63,0.813,0.131,0.583,3.83e-05,0.142,-6.922,0.174,81.018,4
245,05GAzJrgrm9n7brhXHHLbj,Future Glory,Running Home,Cochren & Co.,2023-02-03,187053,53,0.444,0.00459,0.783,0.00105,0.12,-5.377,0.033,170.145,4
246,1YWE7cMqo4iVNdPTpH4Khj,712PM,I NEVER LIKED YOU,Future,2022-05-02,173186,61,0.711,0.0355,0.686,0.0,0.124,-6.409,0.271,146.971,4
247,7uuoh2lEaGcbNpbKCvzawf,Future People,Sound & Color (Deluxe),Alabama Shakes,2021-10-29,201612,50,0.381,0.101,0.768,0.122,0.0954,-4.314,0.0536,154.021,4
248,6T2vocVm6BFUo4OipxEEmb,Groupies,DS2 (Deluxe),Future,2015-07-17,187253,52,0.828,0.0211,0.666,0.0,0.222,-5.012,0.106,125.999,4
249,2gvlPqqngL3BppFCwLXnVc,Future,START-UP (Original Television Soundtrack) Pt. 1,Red Velvet,2020-10-17,215880,62,0.717,0.438,0.868,0.0,0.148,-3.073,0.04,100.005,4
250,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,242373,89,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
251,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,87,0.545,0.00617,0.675,0.00197,0.209,-6.474,0.0279,124.97,4
252,0BCPKOYdS2jbQ8iyB56Zns,Clocks,A Rush of Blood to the Head,Coldplay,2002-08-08,307879,84,0.577,0.599,0.749,0.0115,0.183,-7.215,0.0279,130.97,4
253,7D0RhFcb3CrfPuTJ0obrod,Sparks,Parachutes,Coldplay,2000-07-10,227093,87,0.371,0.748,0.268,0.0517,0.104,-10.506,0.0281,102.617,3
254,6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,86,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4
255,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,2000-07-10,266773,92,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
256,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,87,0.617,0.0498,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
257,75JFxkI2RXiU7L9VXzMkle,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,87,0.557,0.731,0.442,1.46e-05,0.11,-7.224,0.0243,146.277,4
258,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,A Head Full of Dreams,Coldplay,2015-12-04,258266,86,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
259,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,Coldplay,2005-06-07,295533,85,0.209,0.164,0.417,0.00196,0.113,-8.74,0.0338,138.178,4
260,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,A Head Full of Dreams,Coldplay,2015-12-04,263786,81,0.638,0.00205,0.924,0.000175,0.149,-3.887,0.036,111.995,4
261,46HNZY1i7O6jwTA7Slo2PI,My Universe,Music Of The Spheres,Coldplay,2021-10-15,226198,84,0.573,0.0114,0.711,0.0,0.328,-6.268,0.0406,105.006,4
262,2QhURnm7mQDxBb5jWkbDug,Don't Panic,Parachutes,Coldplay,2000-07-10,136866,73,0.602,0.206,0.612,0.00607,0.107,-8.409,0.0335,122.062,4
263,1lAdkoKDjHkM0fIQ4zNhae,Hymn for the Weekend,Summertime Pop,Various Artists,2023-05-19,258265,9,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
264,23khhseCLQqVMCIT1WMAns,Magic,Ghost Stories,Coldplay,2014-05-19,285014,76,0.738,0.0266,0.482,0.621,0.106,-8.917,0.0402,93.457,4
265,6KenNBLklbMWXoMPp8n3Se,Viva La Vida,Hits & Virals,Various Artists,2023-05-25,242373,6,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4
266,7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,X&Y,Coldplay,2005-06-07,287906,75,0.514,0.00488,0.898,0.0345,0.0746,-6.765,0.0577,123.067,4
267,2jJE32emGVvufm08yWRzTO,Hymn for the Weekend,Slow Songs,Various Artists,2023-05-19,258265,5,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
268,3FeVmId7tL5YN8B7R3imoM,My Universe,My Universe,Coldplay,2021-09-24,228000,83,0.588,0.00813,0.701,0.0,0.2,-6.39,0.0402,104.988,4
269,0R8P9KfGJCDULmlEoBagcO,Trouble,Parachutes,Coldplay,2000-07-10,273426,75,0.565,0.189,0.546,0.0015,0.17,-7.496,0.0314,139.757,4
270,1pj2alkBZrjkW0ON13dhMF,Hymn for the Weekend,Cherry Blossom Season,Various Artists,2023-05-19,258265,4,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4
271,0939D7aT18uBDS2MTjWzct,Higher Power,Higher Power,Coldplay,2021-05-07,211294,74,0.507,0.00711,0.828,2.44e-05,0.261,-6.023,0.0449,178.032,4
272,65OR4ywy8Cgs3FDHK82Idl,Higher Power,Music Of The Spheres,Coldplay,2021-10-15,206681,71,0.507,0.00643,0.832,1.6e-05,0.229,-5.931,0.0425,177.894,4
273,3e0wYnFxkqinmtXebYPMSt,Yellow,Yellow,Coldplay,2000-06-26,266773,56,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4
274,2L2mM3rEO3arNIMQnb3dou,Biutyful,Music Of The Spheres,Coldplay,2021-10-15,192394,67,0.614,0.0168,0.68,0.00056,0.118,-7.84,0.0425,153.937,4
275,5qfZRNjt2TkHEL12r3sDEU,Everglow,A Head Full of Dreams,Coldplay,2015-12-04,282693,71,0.534,0.456,0.445,0.0684,0.112,-9.155,0.0292,146.107,4
276,4qzoHxgp42ylb18ga1SWTL,Parachutes,Parachutes,Coldplay,2000-07-10,46200,62,0.555,0.871,0.0845,2.27e-06,0.138,-18.348,0.0518,137.001,4
277,2GpCh34HpurCeyeHvSe8To,Coldplay,Special,Lizzo,2022-07-15,175497,51,0.637,0.133,0.807,3.89e-06,0.249,-5.193,0.0411,156.954,4
278,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,Mylo Xyloto,Coldplay,2011-10-24,239215,72,0.42,0.00385,0.69,0.015,0.287,-6.221,0.0347,85.014,4
279,2wleRXcIPqltoDPLMH5WDa,♾,Music Of The Spheres,Coldplay,2021-10-15,226140,62,0.576,0.00941,0.896,0.955,0.153,-8.994,0.0412,135.01,4
280,1aaACV8X5g9coHgXLlEfIX,Coldplay,Coldplay,Cali Y El Dandee,2021-10-28,183920,50,0.691,0.078,0.81,0.0,0.088,-3.996,0.134,152.084,4
281,4wzt5Rrk3W98pHXAqutuJw,Talk,X&Y,Coldplay,2005-06-07,311291,66,0.415,0.00541,0.554,0.00202,0.155,-10.839,0.0334,120.318,4
282,1a3G9SNslcKsPAOuIikaxd,🪐,Music Of The Spheres,Coldplay,2021-10-15,53184,62,0.326,0.887,0.322,0.841,0.116,-20.192,0.0337,89.657,4
283,6y0rImrzWSQO3Sh5ND1Zxe,Coldplay,Songs for Other People,David Ryan Harris,2017-06-23,239133,30,0.661,0.139,0.576,0.000118,0.122,-6.264,0.0281,103.013,4
