,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
857,55nlbqqFVnSsArIeYSQlqx,You & I (Nobody in the World),Love In The Future (Expanded Edition),John Legend,2013-08-30,252653,63,0.456,0.129,0.342,0.0,0.124,-8.162,0.0283,84.087,4
858,1XNAH3h63O1hWFcgyHGbjf,Nervous,LEGEND,John Legend,2022-09-09,188046,66,0.545,0.414,0.587,0.0,0.224,-4.842,0.0634,123.107,4
859,0QjQC8sGqxUkaJFBsJjtGm,Conversations in the Dark,Bigger Love,John Legend,2020-06-19,235653,61,0.361,0.704,0.357,0.0,0.219,-8.423,0.0312,122.962,4
860,7wfDCDfhVe2tFxIkQEJp35,"U Move, I Move (feat. Jhene Aiko)",Bigger Love,John Legend,2020-06-19,223933,58,0.379,0.84,0.249,0.0,0.107,-9.53,0.0761,83.258,4
861,5Ip2VxpYt1dCD7MKmjrw52,Splash (feat. Jhené Aiko & Ty Dolla $ign),LEGEND,John Legend,2022-09-09,234498,52,0.635,0.31,0.483,0.0,0.207,-6.271,0.0557,132.131,4
862,6nxQdXa1uAL0rY72wPZu89,Love Me Now,DARKNESS AND LIGHT,John Legend,2016-12-02,210293,64,0.495,0.591,0.762,0.0,0.0763,-3.842,0.0862,123.893,4
863,7sZCAHP2duHwr5M5K7lHsb,Selfish,Detroit Deli (A Taste Of Detroit),Slum Village,2004-01-01,225400,61,0.71,0.221,0.597,0.0,0.432,-6.468,0.239,95.769,4
864,72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),Evolver,John Legend,2008-10-27,284186,58,0.622,0.0912,0.882,0.0,0.216,-5.59,0.119,77.506,4
865,4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),Bigger Love,John Legend,2020-06-19,196906,63,0.557,0.036,0.585,0.0,0.176,-6.201,0.0431,63.392,4
866,0vwkXrG2ts3piPNwuHtwEK,Stay With You,Get Lifted,John Legend,2005-12-06,228973,55,0.696,0.568,0.342,5.26e-06,0.0973,-12.586,0.0612,124.617,4
867,3sTc75CCyIw4FPs6cXkOe7,Save Room,Once Again,John Legend,2006-10-24,235666,64,0.69,0.0451,0.572,0.0,0.0969,-6.131,0.0264,111.92,4
868,0V6imIPZVXJEtl2umdNILO,Everything (feat. John Legend),Ella Mai,Ella Mai,2018-10-12,181644,60,0.395,0.432,0.456,0.0,0.108,-5.358,0.0456,103.85,4
869,2K5CdJb1IkAlsT108wRxYP,Love (feat. Jazmine Sullivan),LEGEND,John Legend,2022-09-09,173123,44,0.576,0.174,0.514,0.0,0.473,-5.311,0.0751,114.774,3
870,20d27F17AZOxTJOEHAVK2Y,Conversations in the Dark - John Legend vs. David Guetta,Conversations in the Dark,John Legend,2020-02-14,210236,55,0.572,0.245,0.742,0.0,0.108,-4.589,0.0347,127.19,4
871,4EndPA8b6FDWYp1RgsnLEB,Blame Game,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,469866,62,0.419,0.306,0.581,6.3e-05,0.11,-5.964,0.0688,80.305,1
872,3mJBWnmzYyQkoe0tqgTw8g,Maybach Music VI (feat. John Legend & Lil Wayne),Port of Miami 2,Rick Ross,2019-08-15,242173,38,0.487,0.219,0.72,0.0,0.0953,-6.288,0.118,86.008,4
873,37exBefsiwr3rmQ7xcQnEJ,Overload (feat. Miguel),DARKNESS AND LIGHT,John Legend,2016-12-02,200293,47,0.571,0.749,0.409,0.0,0.18,-7.111,0.109,118.703,4
874,7wMPhUSe6CZga1vOMpLTJP,Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2017-03-10,227928,67,0.489,0.126,0.54,0.0,0.103,-7.046,0.0288,81.4,4
875,5C93HMg6JWdTey2P717Ozq,Honey (with Muni Long),Honey,John Legend,2022-06-17,141757,48,0.557,0.0349,0.6,0.0,0.0978,-4.194,0.0434,90.166,4
876,4LvzLhylddOXjfdZZJZVPC,Another Again,Once Again,John Legend,2006-10-24,241733,43,0.526,0.111,0.837,1.23e-06,0.286,-6.565,0.282,82.196,4
877,051NZ3rr3HXTULCEySJRX3,Used to Love U,Get Lifted,John Legend,2005-12-06,210866,54,0.661,0.0349,0.794,0.0,0.396,-4.776,0.0839,87.983,4
878,3HrBGbFAslZZf1zcRPx79H,Nervous - Remix,Timeless R&B Hits,Various Artists,2023-05-26,189677,1,0.583,0.349,0.545,0.0,0.127,-4.865,0.0552,123.521,4
879,50NZKlQPUvBKSglzn2fXaE,This Time,Evolver,John Legend,2008-10-27,263706,44,0.541,0.767,0.328,0.0,0.125,-7.919,0.0289,122.117,4
880,1OU4E4HiVjdak0mL4blVWT,Minefields,Minefields,Faouzia,2020-11-05,190605,67,0.476,0.183,0.686,0.0,0.0997,-5.019,0.11,152.617,4
881,3gYVbEqSB69DcG4zDEnw7f,All She Wanna Do,Chill Vibes 2023,Various Artists,2023-05-29,195715,0,0.752,0.0575,0.788,0.0,0.0925,-5.019,0.176,111.947,4
882,1mzGywacjpeik00PVLBPpF,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,All of Me (Tiësto's Birthday Treatment Remix - Radio Edit),John Legend,2014-02-25,251613,63,0.606,0.000149,0.72,0.00165,0.0745,-6.253,0.0283,127.985,4
883,5lVvaCKARxKTJXZIWgzo6c,Nervous - Remix,Nervous (Remix),John Legend,2022-11-04,189677,52,0.633,0.329,0.577,0.0,0.151,-4.774,0.0536,123.984,4
884,5TOUVsGgdv3MBkfey1QcE3,I Don't Love You Like I Used To,LEGEND,John Legend,2022-09-09,193852,48,0.441,0.575,0.319,0.0,0.139,-7.532,0.0449,125.862,4
885,6TYlDTa9AQDvjqwbxlvFyI,Conversations in the Dark,Conversations in the Dark,John Legend,2020-01-10,237426,62,0.372,0.754,0.355,0.0,0.167,-8.436,0.03,126.705,4
886,4oyTkYNopVIPm7Ebah6H2F,All of Me,Valentine's Day - R&B Love,Various Artists,2018-02-02,270413,44,0.327,0.914,0.267,0.0,0.136,-7.109,0.0326,85.328,5
887,2AaF78iCWISMWYog5RnSi5,Preach,Preach,John Legend,2019-02-15,236880,53,0.508,0.0681,0.729,0.0,0.1,-5.712,0.0443,91.906,4
888,78W3OjLt8Ugxaar3h9mY2j,Good Morning,Evolver,John Legend,2008-10-27,241453,37,0.674,0.0364,0.501,0.0,0.0755,-9.454,0.0394,133.974,4
889,4uKxNcVoUi4a5I7rzFRTzh,Nervous,LEGEND,John Legend,2022-09-09,188046,48,0.532,0.386,0.582,0.0,0.223,-4.785,0.0688,123.267,4
890,0vH52Icuf6LzOFrkHE8mZG,Minefields,CITIZENS,Faouzia,2022-05-19,190605,65,0.476,0.183,0.686,0.0,0.0997,-5.019,0.11,152.617,4
891,5LYGLun93dn2GVw0b7FRPE,Wonder Woman,LEGEND,John Legend,2022-09-09,168562,50,0.616,0.459,0.473,0.0,0.119,-4.875,0.0414,147.631,4
892,2scd9lw4ljzDwMfG3WW4gD,Who Do We Think We Are (feat. Rick Ross),Love In The Future (Expanded Edition),John Legend,2013-08-30,292640,49,0.477,0.0283,0.846,3.84e-06,0.379,-5.108,0.0965,161.3,4
893,7pCcX8GklrbASun9rWFh4W,Tacones Rojos - With John Legend,Tacones Rojos (With John Legend),Sebastian Yatra,2022-03-23,188746,59,0.748,0.128,0.838,0.0,0.114,-3.617,0.0341,123.003,4
894,6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),Father Of Asahd,DJ Khaled,2019-05-17,176874,51,0.351,0.0949,0.956,0.0,0.226,-1.996,0.245,83.655,4
895,6SLMyJPRTh2zCX9SJJHTZQ,Written In The Stars,Written In The Stars,WENDY,2018-10-11,231340,59,0.612,0.478,0.519,0.0,0.189,-5.568,0.0391,80.882,4
896,68q4iNShG47zCF2LBlkybk,Lightning & Thunder (feat. John Legend),Chilombo,Jhené Aiko,2020-03-06,270066,49,0.272,0.503,0.358,1.06e-05,0.359,-11.231,0.0442,82.047,3
897,5m4rsr2D2uwMgOgORtpxSA,Let's Get Lifted,Get Lifted,John Legend,2005-12-06,217466,47,0.56,0.189,0.71,1.56e-05,0.697,-8.27,0.0458,87.004,4
898,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,DJ Khaled,2022-08-26,501648,66,0.42,0.092,0.725,0.0,0.18,-4.262,0.223,77.941,1
899,3gAaDDoBipWZzGBMwK194e,Last Time I Say Sorry,Last Time I Say Sorry,Kane Brown,2020-03-27,194819,53,0.263,0.856,0.393,0.0,0.0975,-7.783,0.0291,86.806,4
900,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,Die For You (Remix),The Weeknd,2023-02-24,232857,93,0.531,0.232,0.525,0.0,0.441,-6.5,0.0671,66.9,4
901,6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",Ariana Grande,2019-02-08,178626,86,0.778,0.592,0.317,0.0,0.0881,-10.732,0.334,140.048,4
902,6Im9k8u9iIzKMrmV7BWtlF,34+35,Positions,Ariana Grande,2020-10-30,173710,80,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,4
903,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,83,0.717,0.229,0.653,0.0,0.101,-5.634,0.0658,106.966,4
904,35mvY5S1H3J2QZyna3TFe0,positions,Positions,Ariana Grande,2020-10-30,172324,84,0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,4
905,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,Starboy (Deluxe),The Weeknd,2023-03-14,232857,88,0.575,0.227,0.5,0.0,0.335,-7.594,0.0707,67.033,4
906,7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),Ariana Grande,2014-08-25,197266,85,0.628,0.093,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,4
907,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Sweetener,Ariana Grande,2018-08-17,205920,79,0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,4
908,1TEL6MlSSVLSdhOSddidlJ,needy,"thank u, next",Ariana Grande,2019-02-08,171573,73,0.647,0.78,0.309,7.41e-06,0.202,-7.948,0.0366,87.045,4
909,43bCmCI0nSgcT7QdMXY6LV,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,226160,70,0.65,0.0528,0.736,0.0,0.235,-5.84,0.229,159.173,4
910,6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,Dangerous Woman,Ariana Grande,2016-05-20,235946,69,0.664,0.0529,0.602,0.0,0.356,-5.369,0.0412,134.049,3
911,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,Ariana Grande,2018-08-17,197546,79,0.602,0.0233,0.658,6e-05,0.237,-5.934,0.0558,145.031,4
912,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,78,0.726,0.0421,0.554,0.0,0.106,-5.29,0.0917,169.999,4
913,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),The Weeknd,2021-04-23,191013,83,0.65,0.0215,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,4
914,0puf9yIluy9W0vpMEUoAnN,Bang Bang,Sweet Talker (Deluxe Version),Jessie J,2014-10-14,199386,81,0.706,0.26,0.786,0.0,0.38,-3.417,0.091,150.028,4
915,7vS3Y0IKjde7Xg85LWIEdP,Problem,My Everything (Deluxe),Ariana Grande,2014-08-25,193920,78,0.66,0.0192,0.805,8.83e-06,0.159,-5.352,0.153,103.008,4
916,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,My Everything (Deluxe),Ariana Grande,2014-08-25,236133,81,0.472,0.00937,0.714,0.0,0.0764,-4.389,0.0334,98.992,4
917,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),The Weeknd,2020-03-20,191013,83,0.65,0.0215,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,4
918,63y6xWR4gXz7bnUGOk8iI6,Into You,Dangerous Woman,Ariana Grande,2016-05-20,244453,73,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4
919,12KUFSHFgT0XCoiSlvdQi4,Break Free,My Everything (Deluxe),Ariana Grande,2014-08-25,214840,79,0.687,0.0064,0.702,4.35e-05,0.204,-5.324,0.0455,129.956,4
920,3UoULw70kMsiVXxW0L3A33,pov,Positions,Ariana Grande,2020-10-30,201882,76,0.487,0.36,0.534,0.0,0.1,-5.664,0.0555,131.798,4
921,0nox76VxGYPIIIP7yr5I6o,7 rings,"thank u, next",Ariana Grande,2018-02-07,178626,53,0.78,0.559,0.321,0.0,0.0881,-10.747,0.371,139.961,4
922,1FFUXkoWIc9of8yOscGiaC,Greedy,Dangerous Woman,Ariana Grande,2016-05-20,214906,60,0.619,0.0323,0.705,0.0,0.0919,-5.335,0.099,109.975,4
923,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,80,0.4,0.119,0.795,0.0,0.159,-3.731,0.461,190.097,4
924,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,198160,73,0.568,0.0211,0.656,1.37e-05,0.213,-5.413,0.0433,100.049,4
925,5YeHLHDdQ4nKHk81XFWhCU,successful,Sweetener,Ariana Grande,2018-08-17,227386,66,0.847,0.107,0.603,7.4e-06,0.106,-4.607,0.0397,114.045,4
926,0WdR2AyLW1Drd3OUdwezM0,everytime,Sweetener,Ariana Grande,2018-08-17,172106,77,0.71,0.186,0.614,0.0,0.0974,-6.757,0.0431,148.152,4
927,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,82,0.597,0.223,0.45,0.0,0.382,-6.658,0.0418,178.765,3
928,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Santa Tell Me,Ariana Grande,2014-11-24,204093,64,0.525,0.0489,0.621,0.0,0.294,-7.364,0.116,191.9,4
929,0q85C1JiECyYIQthz1posA,obvious,Positions,Ariana Grande,2020-10-30,146958,64,0.624,0.0967,0.672,0.0,0.155,-5.334,0.106,159.852,4
930,4KBx9DSSbFaumwlEqjX4CP,"thank u, next","thank u, next",Ariana Grande,2018-02-07,207320,52,0.743,0.268,0.662,1.36e-06,0.102,-5.745,0.0534,107.027,4
931,2vdBo4ALPYbHRUPKgtE5iC,ghostin,"thank u, next",Ariana Grande,2019-02-08,271466,68,0.287,0.418,0.364,1.8e-05,0.185,-8.295,0.0306,103.777,4
932,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Positions,Ariana Grande,2020-10-30,167989,77,0.789,0.0681,0.742,0.0,0.166,-5.664,0.0652,116.965,4
933,39LmTF9RgyakzSYX8txrow,imagine,"thank u, next",Ariana Grande,2019-02-08,212266,69,0.729,0.378,0.475,0.0,0.12,-4.985,0.0364,62.52,3
934,66wkCYWlXzSTQAfnsPBptt,My Favorite Part,The Divine Feminine,Mac Miller,2016-09-16,216000,74,0.861,0.627,0.33,1.93e-06,0.14,-7.194,0.0526,95.016,4
935,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,2020-05-29,182200,76,0.672,0.021,0.855,0.0,0.323,-3.764,0.0397,123.056,4
936,06EL94D0TA27Ik0Ke5usbj,The Way,Yours Truly,Ariana Grande,2013-01-01,227026,70,0.645,0.294,0.877,0.0,0.0759,-3.208,0.113,82.324,4
937,0v2LUO8oTHnkjQ8MmKuXyk,raindrops (an angel cried),Sweetener,Ariana Grande,2018-08-17,37640,62,0.336,0.942,0.231,0.0,0.188,-6.217,0.0497,168.685,5
938,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,2020-05-22,182200,74,0.672,0.021,0.855,0.0,0.323,-3.764,0.0397,123.056,4
939,49gRYU6hBWgSH2JVixGkJq,Into You,Dangerous Woman,Ariana Grande,2016-05-20,244440,67,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4
940,14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),Positions,Ariana Grande,2020-10-30,208457,69,0.552,0.0703,0.599,0.0,0.0986,-5.75,0.0404,161.884,4
941,2CcQDI2IDhHbmBIFup58JE,Daydreamin',Yours Truly,Ariana Grande,2013-01-01,211293,75,0.675,0.234,0.648,0.0,0.561,-6.003,0.0317,114.051,3
942,49vZduMPCMnDDrl1WBxUDk,Let Me Love You,Dangerous Woman,Ariana Grande,2016-05-20,223853,65,0.527,0.0295,0.435,0.0,0.243,-8.363,0.129,102.698,3
943,70khXICDeTTxgYtw3EysKH,sweetener,Sweetener,Ariana Grande,2018-08-17,208493,66,0.721,0.248,0.459,0.0,0.212,-6.408,0.032,119.914,4
944,4JNdwEfqwFRiAeEISC8RU8,Die For You (with Ariana Grande) - Remix,Die For You,The Weeknd,2023-02-27,232857,74,0.578,0.261,0.516,0.0,0.288,-6.518,0.0599,66.993,4
945,442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,70,0.324,0.825,0.327,0.0,0.101,-7.494,0.0409,81.328,4
946,0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),Planet Her,Doja Cat,2021-06-25,188893,71,0.683,0.222,0.615,8.25e-06,0.154,-5.737,0.0966,77.014,4
947,2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),Cuz I Love You (Super Deluxe),Lizzo,2019-04-17,159011,65,0.668,0.298,0.892,0.0,0.735,-3.001,0.0645,95.927,4
948,6KIKaWKE9wV6mLjho3w61y,worst behavior,Positions (Deluxe),Ariana Grande,2021-02-19,124281,63,0.726,0.37,0.667,0.0,0.118,-5.956,0.0617,100.053,4
949,4rwqrKdwlFWJ6LvPYaOtgn,Quit (feat. Ariana Grande),9,Cashmere Cat,2017-04-28,258188,66,0.44,0.105,0.413,3.4e-05,0.0997,-7.365,0.0407,86.911,3
950,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,200454,97,0.707,0.0632,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,4
951,5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,2009-01-01,202066,79,0.652,0.00112,0.698,0.000115,0.0886,-4.667,0.042,96.021,4
952,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,221360,82,0.53,0.407,0.422,0.0,0.107,-6.262,0.0342,119.964,4
953,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Plastic Hearts,Miley Cyrus,2020-11-27,169333,81,0.781,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,4
954,4DHcnVTT87F0zZhRPYmZ3B,Flowers,Endless Summer Vacation,Miley Cyrus,2023-03-10,200600,91,0.707,0.0632,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,4
955,1daDRI9ahBonbWD8YcxOIB,Angels Like You,Plastic Hearts,Miley Cyrus,2020-11-27,196453,92,0.672,0.0981,0.642,0.0,0.1,-4.035,0.0313,121.981,4
956,3AAY8YicetRPlDAkibHLiS,Jaded,Endless Summer Vacation,Miley Cyrus,2023-03-10,185933,84,0.496,0.0476,0.593,0.0,0.0909,-5.154,0.0285,91.038,4
957,0V8FYVlBFuXXTIvRnMbZyS,The Climb,Hannah Montana The Movie,Various Artists,2009-01-01,236066,71,0.327,0.0834,0.588,0.0,0.104,-6.611,0.0336,161.074,4
958,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,231240,81,0.613,0.00882,0.622,0.0,0.37,-5.794,0.0334,80.003,4
959,39HFKh08mU0aktj9UulRnY,Jolene - Live,ATTENTION: MILEY LIVE,Miley Cyrus,2022-04-29,266989,63,0.431,0.0181,0.783,0.0,0.836,-5.879,0.14,107.861,4
960,04CqLjewJiSAqM210vZAmT,River,Endless Summer Vacation,Miley Cyrus,2023-03-10,162973,83,0.613,0.000525,0.803,0.000333,0.189,-5.171,0.0367,127.989,4
961,4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,Plastic Hearts,Miley Cyrus,2020-11-27,223280,79,0.699,0.00161,0.805,0.00177,0.249,-5.535,0.0345,109.976,4
962,3wH4eUkJ1rL5xTU8PZZyOy,Rose Colored Lenses,Endless Summer Vacation,Miley Cyrus,2023-03-10,223786,78,0.539,0.0574,0.503,2.34e-05,0.0847,-5.338,0.0385,174.068,4
963,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,217466,79,0.601,0.00987,0.794,1.36e-06,0.388,-5.844,0.0671,114.066,4
964,6FAsJDkg4y5JSWP9ZMKlDj,You,Endless Summer Vacation,Miley Cyrus,2023-03-10,179426,74,0.625,0.288,0.568,0.0,0.674,-5.663,0.0324,85.545,3
965,1UZOjK1BwmwWU14Erba9CZ,Malibu,Younger Now,Miley Cyrus,2017-09-29,231906,78,0.573,0.0767,0.781,2.64e-05,0.0813,-6.406,0.0555,139.934,4
966,43YC4iYmSsYueViJR4dBGA,Nothing Else Matters,Nothing Else Matters,Miley Cyrus,2021-06-22,395785,55,0.452,0.00516,0.668,1.45e-05,0.112,-5.118,0.0292,142.548,3
967,1GN6qqehnqUfUHH1gfK81v,Thousand Miles (feat. Brandi Carlile),Endless Summer Vacation,Miley Cyrus,2023-03-10,231000,75,0.503,0.205,0.722,3.52e-05,0.0845,-7.595,0.103,172.006,4
968,5AnCLGg35ziFOloEnXK4uu,Adore You,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,278746,71,0.583,0.111,0.655,3.57e-06,0.113,-5.407,0.0315,119.759,4
969,0lJrPatloYarTbsKciShJu,Island,Endless Summer Vacation,Miley Cyrus,2023-03-10,239573,74,0.657,0.336,0.784,0.000671,0.673,-6.374,0.0422,81.975,4
970,3AjyOYxBv8bByfBtG5o9dP,See You Again,Meet Miley Cyrus,Miley Cyrus,2007-06-26,190453,70,0.692,0.015,0.911,7.71e-05,0.112,-5.098,0.177,138.975,4
971,6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,Plastic Hearts,Miley Cyrus,2020-11-27,205733,73,0.551,0.0511,0.756,0.0,0.0765,-4.948,0.0652,175.984,4
972,7ywzEdEuVG1lsjsRCGJfLy,When I Look At You,The Time Of Our Lives,Miley Cyrus,2009-01-01,248586,63,0.459,0.142,0.545,0.0,0.105,-4.874,0.0282,137.941,3
973,1rpfEeYbtYDcnLWSBZBmNH,Wildcard,Endless Summer Vacation,Miley Cyrus,2023-03-10,193120,71,0.723,0.116,0.676,0.135,0.109,-6.266,0.0505,109.997,4
974,5GK1GYXH16RdfmltogHhAk,Heart Of Glass (Live from the iHeart Festival),Plastic Hearts,Miley Cyrus,2020-11-27,213671,72,0.58,0.000335,0.908,4.84e-05,0.087,-5.303,0.0341,115.016,4
975,3tDDP7b2oFHXEAgTbdK7ZF,Miley Cyrus,</3²,Destroy Lonely,2020-10-31,162533,51,0.825,0.0987,0.448,0.0,0.0852,-14.05,0.405,129.982,4
976,6BHshWgPkMT0iIwOiuKiF2,Like a Prayer - Live,ATTENTION: MILEY LIVE,Miley Cyrus,2022-04-29,207879,65,0.49,0.0184,0.913,4.95e-05,0.827,-4.004,0.0468,112.137,4
977,02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),Late Night Feelings,Mark Ronson,2019-06-21,217099,77,0.601,0.00987,0.794,1.36e-06,0.418,-5.844,0.0671,114.066,4
978,1S1WWTuydW6zljNeHOpZXe,Muddy Feet (feat. Sia),Endless Summer Vacation,Miley Cyrus,2023-03-10,136946,74,0.548,0.076,0.779,0.000494,0.19,-4.737,0.109,172.083,4
979,6ntkwU1MhehTKgx4BWxX3f,Hoedown Throwdown,Hannah Montana The Movie,Various Artists,2009-01-01,181013,63,0.738,0.197,0.804,0.0,0.297,-6.018,0.0608,109.045,4
980,3VLfZNDmtFuqi0hFei8JFG,Miley Cyrus,</3,Destroy Lonely,2020-09-25,162533,51,0.825,0.0987,0.448,0.0,0.0852,-14.05,0.405,129.982,4
981,00Ga884hbpVvCNyeQdle1U,Violet Chemistry,Endless Summer Vacation,Miley Cyrus,2023-03-10,246306,72,0.642,0.00265,0.715,0.0,0.094,-5.711,0.0385,119.938,4
982,0olaaJrCBTMJJvqPdvNpsx,Zombie (Live from the NIVA Save Our Stages Festival),Plastic Hearts,Miley Cyrus,2020-11-27,290767,65,0.407,0.000206,0.872,0.0451,0.127,-5.001,0.0354,164.0,4
983,20FZrLl9zSbO9b3DhaqO6M,23,23,Mike WiLL Made-It,2013-01-01,252520,72,0.859,0.000362,0.599,8.2e-06,0.13,-5.254,0.0614,140.005,4
984,4C5iYZMmSYeIUCtX3uShA7,Mother's Daughter,SHE IS COMING,Miley Cyrus,2019-05-31,219080,71,0.682,0.00461,0.866,0.00147,0.149,-4.132,0.0588,91.017,4
985,44ADyYoY5liaRa3EOAl4uf,Slide Away,Slide Away,Miley Cyrus,2019-08-16,233654,72,0.53,0.17,0.538,2.83e-06,0.248,-6.672,0.0335,148.051,4
986,1Tip6R4swhC7E6hgILBjrE,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Plastic Hearts,Miley Cyrus,2020-11-27,220636,68,0.681,0.0291,0.737,7.16e-06,0.0856,-5.246,0.0384,109.95,4
987,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),The Kid LAROI,2021-04-30,161384,73,0.655,0.173,0.469,0.0,0.0956,-6.257,0.0292,92.56,4
988,2r6DdaSbkbwoPzuK6NjLPn,Can't Be Tamed,Can't Be Tamed,Miley Cyrus,2010-01-01,168213,66,0.63,0.0287,0.91,0.0,0.196,-2.919,0.144,116.98,4
989,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,2019-11-01,190066,69,0.644,0.00237,0.755,7.64e-06,0.0859,-5.325,0.0448,102.861,4
990,3S0XNskgVx6fOM770Q4Pmn,Party In The U.S.A.,Election 2020,Various Artists,2020-10-02,202733,38,0.66,0.00112,0.701,0.00016,0.0871,-4.649,0.0405,96.002,4
991,6isTQfKXhNO3EyJd9mSxx8,AM I DREAMING (feat. Miley Cyrus),MONTERO,Lil Nas X,2021-09-17,183241,62,0.629,0.77,0.445,2.92e-06,0.351,-6.999,0.0258,94.103,4
992,2BVTAPMmaDoADdH4AtEQPr,Wrecking Ball X Nothing Compares 2 U - Live,ATTENTION: MILEY LIVE,Miley Cyrus,2022-04-29,313036,53,0.459,0.0307,0.635,0.0,0.291,-4.582,0.0312,119.658,4
993,37PJvlIfYWqEX6fgjHlnTf,WTF Do I Know,Plastic Hearts,Miley Cyrus,2020-11-27,171800,66,0.564,0.00255,0.849,0.0,0.269,-2.619,0.248,157.905,4
994,4SZX62tGrPZc0HInO1VqL4,Miley Cyrus vs Joan of Arc,Miley Cyrus vs Joan of Arc,Epic Rap Battles of History,2013-12-13,141875,33,0.853,0.016,0.659,0.0,0.256,-7.31,0.262,143.941,4
